user_id,occurred_at,experiment,experiment_group,location,device,user_type
13154,2014-06-01 15:53:07,publisher_update,control_group,United States,macbook pro,3
4963,2014-06-03 13:48:22,publisher_update,test_group,Italy,macbook pro,1
13156,2014-06-03 09:40:58,publisher_update,control_group,Korea,macbook pro,3
4967,2014-06-05 09:31:18,publisher_update,test_group,Norway,macbook air,3
13161,2014-06-01 14:55:44,publisher_update,test_group,United States,iphone 5,1
13162,2014-06-01 22:03:25,publisher_update,control_group,United States,iphone 5,3
4972,2014-06-12 09:31:17,publisher_update,test_group,United States,macbook air,1
13165,2014-06-01 18:40:20,publisher_update,control_group,United States,iphone 5,3
4977,2014-06-26 09:31:33,publisher_update,test_group,United States,lenovo thinkpad,2
13172,2014-06-01 11:31:03,publisher_update,test_group,United States,macbook air,1
13173,2014-06-01 16:11:26,publisher_update,test_group,United States,iphone 4s,1
13174,2014-06-01 15:44:17,publisher_update,test_group,United States,lenovo thinkpad,3
13175,2014-06-01 14:03:09,publisher_update,test_group,Mexico,asus chromebook,3
13178,2014-06-01 16:52:15,publisher_update,test_group,United States,nokia lumia 635,3
13179,2014-06-01 12:29:23,publisher_update,test_group,United States,dell inspiron notebook,3
13183,2014-06-01 11:51:06,publisher_update,control_group,Switzerland,nexus 5,2
13184,2014-06-01 04:41:16,publisher_update,control_group,France,acer aspire notebook,3
13186,2014-06-01 00:13:07,publisher_update,test_group,United States,macbook air,1
13190,2014-06-01 08:46:10,publisher_update,control_group,United States,iphone 4s,2
13191,2014-06-01 09:07:55,publisher_update,control_group,Australia,lenovo thinkpad,3
13192,2014-06-01 04:16:34,publisher_update,control_group,Belgium,macbook pro,3
13195,2014-06-01 12:43:06,publisher_update,test_group,France,macbook pro,3
13198,2014-06-01 17:31:41,publisher_update,test_group,India,dell inspiron notebook,2
13200,2014-06-01 16:17:15,publisher_update,control_group,Turkey,iphone 5,3
13201,2014-06-01 07:11:33,publisher_update,test_group,Germany,macbook air,2
5010,2014-06-01 07:43:38,publisher_update,test_group,United States,macbook pro,1
5012,2014-06-06 09:31:43,publisher_update,control_group,United States,asus chromebook,2
13205,2014-06-01 18:44:27,publisher_update,test_group,Brazil,samsung galaxy note,3
5018,2014-06-02 18:29:45,publisher_update,test_group,United States,samsung galaxy note,1
13211,2014-06-01 08:43:52,publisher_update,control_group,India,samsung galaxy s4,3
13214,2014-06-02 05:47:08,publisher_update,control_group,Denmark,dell inspiron notebook,2
13215,2014-06-02 18:17:39,publisher_update,control_group,United Kingdom,macbook pro,3
13216,2014-06-02 11:13:47,publisher_update,test_group,United States,lenovo thinkpad,1
13220,2014-06-12 18:00:35,publisher_update,test_group,Brazil,hp pavilion desktop,1
13221,2014-06-02 23:48:11,publisher_update,control_group,United States,iphone 5,2
5031,2014-06-07 14:07:44,publisher_update,test_group,Spain,htc one,1
13226,2014-06-02 07:10:33,publisher_update,control_group,United States,macbook pro,2
4935,2014-06-04 09:31:45,publisher_update,control_group,Mexico,macbook pro,3
13229,2014-06-02 14:35:23,publisher_update,test_group,United States,acer aspire desktop,2
13232,2014-06-12 09:31:06,publisher_update,control_group,Korea,macbook pro,3
13233,2014-06-11 16:52:31,publisher_update,test_group,United Kingdom,iphone 5,1
13235,2014-06-02 12:32:58,publisher_update,test_group,United Kingdom,iphone 4s,3
13236,2014-06-02 16:14:02,publisher_update,control_group,France,macbook air,3
5045,2014-06-09 09:31:48,publisher_update,control_group,Germany,acer aspire notebook,1
13238,2014-06-02 10:56:55,publisher_update,control_group,United States,iphone 5s,3
13240,2014-06-19 09:31:41,publisher_update,test_group,United States,iphone 5s,3
13243,2014-06-02 02:35:00,publisher_update,control_group,United States,iphone 4s,3
13244,2014-06-02 09:49:03,publisher_update,control_group,Portugal,lenovo thinkpad,2
13246,2014-06-02 17:55:58,publisher_update,test_group,Japan,samsung galaxy s4,2
13247,2014-06-02 10:06:48,publisher_update,control_group,United States,kindle fire,1
13248,2014-06-02 11:54:55,publisher_update,test_group,Italy,kindle fire,3
13249,2014-06-02 08:46:32,publisher_update,control_group,Iran,ipad air,3
13252,2014-06-02 13:53:24,publisher_update,test_group,Mexico,nexus 7,3
5063,2014-06-23 09:31:04,publisher_update,test_group,United States,nexus 7,1
13256,2014-06-02 09:44:46,publisher_update,test_group,Colombia,dell inspiron notebook,1
13258,2014-06-02 10:03:14,publisher_update,test_group,Iran,samsung galaxy note,2
5068,2014-06-02 09:31:30,publisher_update,test_group,Germany,macbook air,2
5069,2014-06-04 09:31:28,publisher_update,control_group,Japan,macbook air,1
13262,2014-06-02 22:21:47,publisher_update,control_group,Korea,macbook pro,3
13263,2014-06-02 15:58:33,publisher_update,control_group,United States,hp pavilion desktop,2
13267,2014-06-02 16:48:21,publisher_update,control_group,United Kingdom,lenovo thinkpad,1
5076,2014-06-30 09:31:44,publisher_update,test_group,United States,macbook pro,1
13270,2014-06-02 13:27:46,publisher_update,test_group,Germany,iphone 5,2
13272,2014-06-03 09:21:13,publisher_update,test_group,Germany,iphone 5,3
13273,2014-06-03 07:21:22,publisher_update,test_group,Israel,nexus 10,1
5083,2014-06-02 09:31:29,publisher_update,control_group,United States,macbook air,3
5084,2014-06-16 09:31:25,publisher_update,test_group,United States,iphone 5,1
13277,2014-06-03 05:53:09,publisher_update,test_group,United States,samsung galaxy note,2
13278,2014-06-13 09:31:17,publisher_update,control_group,Korea,iphone 5,2
13279,2014-06-03 13:55:48,publisher_update,test_group,Thailand,samsung galaxy s4,1
13280,2014-06-03 12:05:52,publisher_update,control_group,Italy,acer aspire desktop,2
13285,2014-06-03 14:05:08,publisher_update,test_group,United States,nexus 5,2
5096,2014-06-03 09:31:47,publisher_update,control_group,Brazil,macbook air,1
13290,2014-06-03 04:44:51,publisher_update,control_group,Mexico,macbook pro,1
13291,2014-06-03 11:15:11,publisher_update,control_group,United Kingdom,nexus 5,3
13292,2014-06-03 17:29:06,publisher_update,control_group,United States,kindle fire,2
13293,2014-06-03 07:57:39,publisher_update,control_group,United States,macbook pro,3
13299,2014-06-03 12:11:57,publisher_update,test_group,Russia,iphone 4s,3
5108,2014-06-24 09:31:35,publisher_update,test_group,Taiwan,macbook air,1
13301,2014-06-03 17:52:47,publisher_update,control_group,Italy,dell inspiron desktop,1
5110,2014-06-02 09:27:16,publisher_update,control_group,United States,htc one,1
13303,2014-06-01 07:29:19,publisher_update,control_group,Italy,samsung galaxy s4,3
13311,2014-06-03 15:06:43,publisher_update,test_group,Korea,samsung galaxy s4,3
5120,2014-06-03 09:31:26,publisher_update,test_group,United States,macbook pro,2
5122,2014-06-10 09:31:28,publisher_update,test_group,United States,iphone 5,3
13315,2014-06-03 13:12:52,publisher_update,test_group,Hong Kong,macbook pro,2
13317,2014-06-03 18:50:19,publisher_update,test_group,Italy,samsung galaxy s4,2
13319,2014-06-03 11:34:53,publisher_update,control_group,Iran,iphone 5,3
13322,2014-06-03 12:46:11,publisher_update,test_group,Mexico,asus chromebook,2
13324,2014-06-03 10:27:09,publisher_update,test_group,Italy,acer aspire notebook,3
13325,2014-06-03 18:09:16,publisher_update,test_group,United States,iphone 5s,1
5134,2014-06-02 10:53:34,publisher_update,control_group,United States,acer aspire desktop,1
13328,2014-06-03 16:03:10,publisher_update,control_group,South Africa,lenovo thinkpad,3
5137,2014-06-03 19:04:05,publisher_update,control_group,India,dell inspiron notebook,2
13330,2014-06-03 15:30:59,publisher_update,test_group,Iran,nexus 5,1
13333,2014-06-03 16:40:10,publisher_update,control_group,Brazil,iphone 5s,3
13337,2014-06-03 01:08:16,publisher_update,test_group,Korea,macbook pro,3
13341,2014-06-03 18:11:55,publisher_update,test_group,Mexico,nexus 10,3
13342,2014-06-03 12:58:09,publisher_update,control_group,Portugal,lenovo thinkpad,1
13344,2014-06-03 12:13:41,publisher_update,test_group,United Kingdom,htc one,1
5156,2014-06-02 09:27:58,publisher_update,test_group,Poland,iphone 5s,1
5158,2014-06-02 10:18:50,publisher_update,test_group,Austria,samsung galaxy s4,2
5164,2014-06-03 08:02:25,publisher_update,test_group,Sweden,macbook pro,1
5168,2014-06-03 13:26:03,publisher_update,test_group,United States,iphone 5s,1
5175,2014-06-05 16:00:58,publisher_update,test_group,Colombia,ipad air,3
5181,2014-06-12 09:31:24,publisher_update,test_group,Spain,macbook pro,2
5184,2014-06-03 16:49:00,publisher_update,control_group,Saudi Arabia,lenovo thinkpad,1
5192,2014-06-13 10:45:47,publisher_update,control_group,United States,iphone 5s,2
5194,2014-06-13 09:31:29,publisher_update,control_group,United States,acer aspire notebook,1
4964,2014-06-12 09:31:33,publisher_update,control_group,Belgium,nokia lumia 635,3
5217,2014-06-13 09:31:20,publisher_update,control_group,United States,samsung galaxy s4,1
5224,2014-06-13 09:31:38,publisher_update,control_group,Russia,macbook pro,3
5232,2014-06-23 09:31:16,publisher_update,test_group,Colombia,iphone 5s,1
5240,2014-06-02 09:31:24,publisher_update,control_group,United States,iphone 4s,3
5244,2014-06-05 16:35:54,publisher_update,control_group,Italy,lenovo thinkpad,1
5248,2014-06-16 09:31:27,publisher_update,test_group,United States,lenovo thinkpad,1
5260,2014-06-02 09:31:40,publisher_update,control_group,United Kingdom,samsung galaxy s4,1
5262,2014-06-02 09:31:32,publisher_update,test_group,Germany,iphone 4s,3
5275,2014-06-02 09:31:37,publisher_update,control_group,France,htc one,1
5284,2014-06-03 09:31:49,publisher_update,control_group,Iran,nexus 7,3
5288,2014-06-10 09:31:46,publisher_update,control_group,Sweden,amazon fire phone,1
5292,2014-06-03 13:09:17,publisher_update,test_group,United States,lenovo thinkpad,3
5294,2014-06-17 09:31:18,publisher_update,test_group,Japan,dell inspiron notebook,1
5299,2014-06-03 09:31:17,publisher_update,control_group,United States,nexus 5,1
5310,2014-06-03 09:31:32,publisher_update,test_group,United States,samsung galaxy s4,1
5326,2014-06-11 09:31:17,publisher_update,test_group,Russia,macbook pro,1
5373,2014-06-05 09:31:40,publisher_update,control_group,Russia,nexus 5,1
5377,2014-06-05 09:31:27,publisher_update,test_group,United Arab Emirates,macbook air,2
5394,2014-06-06 10:24:25,publisher_update,test_group,United States,iphone 5,1
5399,2014-06-02 08:35:11,publisher_update,control_group,Japan,macbook air,1
5403,2014-06-05 15:29:06,publisher_update,control_group,Brazil,iphone 4s,3
5424,2014-06-02 09:31:12,publisher_update,test_group,United States,lenovo thinkpad,1
5438,2014-06-16 09:31:46,publisher_update,test_group,Germany,iphone 5,1
5452,2014-06-04 07:29:20,publisher_update,control_group,United States,windows surface,3
5462,2014-06-16 09:31:36,publisher_update,test_group,Switzerland,dell inspiron desktop,2
5472,2014-06-02 09:31:32,publisher_update,control_group,Korea,lenovo thinkpad,3
5477,2014-06-05 14:46:28,publisher_update,control_group,South Africa,dell inspiron notebook,1
5485,2014-06-04 09:35:58,publisher_update,test_group,United States,dell inspiron notebook,1
5490,2014-06-03 09:31:28,publisher_update,test_group,Indonesia,lenovo thinkpad,1
13204,2014-06-01 11:26:05,publisher_update,test_group,Japan,samsung galaxy s4,3
5510,2014-06-04 09:31:45,publisher_update,test_group,United States,samsung galaxy s4,3
5531,2014-06-04 09:31:44,publisher_update,control_group,Japan,nexus 5,2
5538,2014-06-04 09:31:40,publisher_update,test_group,Japan,macbook pro,1
5548,2014-06-05 09:31:20,publisher_update,control_group,Brazil,iphone 5,3
5555,2014-06-19 09:31:25,publisher_update,control_group,Switzerland,iphone 5s,3
5562,2014-06-07 22:12:24,publisher_update,control_group,France,samsung galaxy s4,3
5563,2014-06-05 09:31:13,publisher_update,test_group,United States,dell inspiron desktop,3
5564,2014-06-19 09:31:25,publisher_update,control_group,United States,lenovo thinkpad,3
11850,2014-06-13 09:31:53,publisher_update,control_group,United States,dell inspiron notebook,2
5571,2014-06-12 09:31:28,publisher_update,control_group,United States,hp pavilion desktop,1
5589,2014-06-13 09:31:36,publisher_update,control_group,India,macbook pro,3
5597,2014-06-06 09:31:34,publisher_update,control_group,Brazil,dell inspiron notebook,3
13223,2014-06-02 07:46:38,publisher_update,control_group,United States,acer aspire notebook,3
5623,2014-06-16 09:31:38,publisher_update,control_group,Japan,asus chromebook,3
5629,2014-06-09 09:31:35,publisher_update,test_group,Canada,dell inspiron desktop,2
5633,2014-06-02 09:31:18,publisher_update,test_group,Germany,samsung galaxy s4,1
5634,2014-06-23 09:31:48,publisher_update,test_group,United States,macbook pro,1
13227,2014-06-02 17:17:20,publisher_update,test_group,Japan,asus chromebook,2
5642,2014-06-02 09:31:45,publisher_update,control_group,India,kindle fire,1
5646,2014-06-23 09:31:22,publisher_update,control_group,United States,hp pavilion desktop,1
5648,2014-06-09 09:31:30,publisher_update,control_group,United States,nexus 10,3
5652,2014-06-16 09:31:34,publisher_update,control_group,Greece,macbook air,3
5659,2014-06-02 09:31:22,publisher_update,control_group,Korea,dell inspiron desktop,3
5664,2014-06-10 09:31:28,publisher_update,test_group,United States,amazon fire phone,1
5672,2014-06-24 09:31:22,publisher_update,control_group,United States,acer aspire notebook,1
5677,2014-06-24 09:31:18,publisher_update,control_group,Austria,lenovo thinkpad,1
5683,2014-06-01 10:25:44,publisher_update,test_group,United States,ipad mini,2
5687,2014-06-03 09:31:37,publisher_update,control_group,Poland,samsung galaxy s4,3
10507,2014-06-19 09:31:48,publisher_update,test_group,United States,mac mini,1
5706,2014-06-11 09:31:22,publisher_update,test_group,Japan,macbook air,2
9144,2014-06-03 10:50:38,publisher_update,test_group,United States,acer aspire notebook,3
5719,2014-06-18 09:31:33,publisher_update,control_group,United States,iphone 5,2
5720,2014-06-03 18:33:07,publisher_update,control_group,Iran,acer aspire desktop,1
5751,2014-06-12 09:31:24,publisher_update,test_group,United States,iphone 5,3
5753,2014-06-05 09:31:20,publisher_update,control_group,Germany,iphone 5,3
5754,2014-06-05 09:31:23,publisher_update,test_group,United Kingdom,lenovo thinkpad,1
959,2014-06-02 09:31:41,publisher_update,control_group,Denmark,macbook pro,2
10517,2014-06-03 07:49:23,publisher_update,test_group,United States,macbook pro,1
10522,2014-06-13 09:31:15,publisher_update,control_group,Japan,lenovo thinkpad,3
5796,2014-06-30 09:31:27,publisher_update,test_group,United States,dell inspiron desktop,3
5813,2014-06-01 19:39:01,publisher_update,test_group,United States,macbook air,1
5814,2014-06-30 09:31:55,publisher_update,control_group,Japan,lenovo thinkpad,2
5817,2014-06-23 09:31:19,publisher_update,test_group,Chile,hp pavilion desktop,2
5830,2014-06-09 09:31:28,publisher_update,control_group,Philippines,macbook pro,3
5832,2014-06-16 09:31:30,publisher_update,test_group,United States,lenovo thinkpad,3
5841,2014-06-02 09:31:23,publisher_update,control_group,Australia,htc one,2
5856,2014-06-24 09:31:22,publisher_update,test_group,France,hp pavilion desktop,3
5863,2014-06-10 09:31:29,publisher_update,test_group,India,nexus 10,3
11900,2014-06-30 09:31:38,publisher_update,test_group,France,macbook pro,3
5870,2014-06-01 11:56:43,publisher_update,control_group,Netherlands,iphone 5,1
3709,2014-06-10 09:31:03,publisher_update,test_group,Japan,macbook pro,1
5872,2014-06-03 09:31:28,publisher_update,test_group,Denmark,iphone 5s,1
5892,2014-06-05 10:11:44,publisher_update,control_group,France,hp pavilion desktop,1
5897,2014-06-25 09:31:32,publisher_update,control_group,Greece,nokia lumia 635,2
5925,2014-06-11 09:31:22,publisher_update,test_group,Saudi Arabia,macbook air,2
5927,2014-06-12 09:31:23,publisher_update,control_group,Germany,acer aspire notebook,3
5931,2014-06-05 09:31:43,publisher_update,test_group,United States,samsung galaxy s4,1
5936,2014-06-26 09:31:36,publisher_update,test_group,Mexico,iphone 5,2
5952,2014-06-12 09:31:24,publisher_update,test_group,United States,dell inspiron desktop,2
5953,2014-06-04 17:15:41,publisher_update,test_group,Japan,iphone 5s,2
5954,2014-06-07 16:16:12,publisher_update,control_group,Norway,iphone 5,2
5957,2014-06-04 13:31:12,publisher_update,test_group,United States,samsung galaxy s4,1
5981,2014-06-20 09:31:35,publisher_update,control_group,United States,samsung galaxy s4,2
5987,2014-06-20 09:31:46,publisher_update,control_group,Japan,samsung galaxy note,2
6000,2014-06-03 07:53:57,publisher_update,test_group,United States,iphone 5,1
13288,2014-06-03 06:16:28,publisher_update,test_group,Germany,nexus 5,2
6003,2014-06-02 09:31:43,publisher_update,control_group,Germany,windows surface,1
6005,2014-06-02 09:31:34,publisher_update,control_group,Canada,ipad air,1
6006,2014-06-02 09:31:23,publisher_update,control_group,United States,iphone 5,3
6018,2014-06-02 09:31:28,publisher_update,test_group,Italy,nexus 10,3
6023,2014-06-14 14:49:16,publisher_update,test_group,United Kingdom,dell inspiron notebook,3
6031,2014-06-16 09:31:36,publisher_update,control_group,United States,asus chromebook,3
6040,2014-06-23 09:31:27,publisher_update,test_group,Germany,samsung galaxy s4,3
6048,2014-06-09 09:31:32,publisher_update,control_group,Turkey,macbook air,2
13300,2014-06-03 17:18:16,publisher_update,test_group,Japan,hp pavilion desktop,3
6074,2014-06-10 09:31:26,publisher_update,control_group,Italy,macbook pro,1
6078,2014-06-10 09:31:32,publisher_update,test_group,Japan,nexus 5,3
6081,2014-06-13 05:38:25,publisher_update,test_group,Japan,nokia lumia 635,3
6085,2014-06-17 09:31:25,publisher_update,control_group,United States,iphone 5s,3
6094,2014-06-18 09:31:44,publisher_update,test_group,Philippines,dell inspiron desktop,2
6116,2014-06-11 09:31:22,publisher_update,control_group,Germany,hp pavilion desktop,3
6121,2014-06-02 16:38:53,publisher_update,test_group,Canada,dell inspiron notebook,3
6130,2014-06-05 09:31:35,publisher_update,control_group,United States,acer aspire desktop,1
6145,2014-06-19 09:31:18,publisher_update,control_group,Spain,macbook air,3
6152,2014-06-17 08:45:34,publisher_update,test_group,Brazil,samsung galaxy s4,2
6154,2014-06-03 09:04:51,publisher_update,control_group,Netherlands,dell inspiron notebook,1
6161,2014-06-19 09:31:28,publisher_update,test_group,United States,macbook pro,2
6172,2014-06-20 09:31:34,publisher_update,test_group,Saudi Arabia,iphone 5,3
6174,2014-06-20 09:31:36,publisher_update,control_group,Germany,iphone 5s,3
6179,2014-06-06 09:31:30,publisher_update,test_group,Australia,macbook pro,1
6181,2014-06-05 16:21:23,publisher_update,test_group,United States,macbook pro,1
6189,2014-06-06 09:31:33,publisher_update,test_group,Germany,iphone 5,3
6192,2014-06-13 09:31:35,publisher_update,test_group,India,amazon fire phone,2
6203,2014-06-27 09:31:19,publisher_update,test_group,Indonesia,iphone 5s,3
6222,2014-06-02 09:31:14,publisher_update,control_group,Poland,nexus 5,2
6228,2014-06-09 09:31:31,publisher_update,test_group,United States,iphone 5s,1
6241,2014-06-01 10:14:29,publisher_update,test_group,United States,mac mini,1
6242,2014-06-09 09:31:29,publisher_update,test_group,Mexico,dell inspiron notebook,2
6246,2014-06-23 09:31:48,publisher_update,control_group,Finland,macbook air,3
13329,2014-06-03 14:46:15,publisher_update,test_group,Mexico,macbook air,1
6251,2014-06-09 09:31:30,publisher_update,control_group,Italy,hp pavilion desktop,2
6261,2014-06-16 09:31:38,publisher_update,test_group,Indonesia,macbook air,2
13302,2014-06-03 16:22:55,publisher_update,test_group,Venezuela,asus chromebook,2
6275,2014-06-17 09:31:29,publisher_update,test_group,Japan,iphone 5s,2
6287,2014-06-03 09:31:44,publisher_update,test_group,United Kingdom,dell inspiron notebook,1
6296,2014-06-03 09:31:46,publisher_update,test_group,United States,ipad air,1
6298,2014-06-02 08:19:13,publisher_update,control_group,United Kingdom,macbook air,3
6309,2014-06-04 15:23:20,publisher_update,test_group,Thailand,samsung galaxy s4,3
6315,2014-06-04 09:31:45,publisher_update,test_group,United States,macbook air,3
6324,2014-06-25 09:31:25,publisher_update,control_group,Norway,ipad air,2
6337,2014-06-18 09:31:38,publisher_update,control_group,Denmark,kindle fire,3
6339,2014-06-18 09:31:19,publisher_update,test_group,United Kingdom,dell inspiron desktop,1
6349,2014-06-19 09:31:35,publisher_update,control_group,Spain,macbook pro,1
6372,2014-06-03 17:14:53,publisher_update,control_group,United States,nexus 7,1
6374,2014-06-05 07:07:49,publisher_update,test_group,Russia,iphone 5,1
6376,2014-06-07 19:48:51,publisher_update,test_group,United States,iphone 5,3
9255,2014-06-04 13:06:55,publisher_update,test_group,France,macbook air,1
6391,2014-06-04 14:17:26,publisher_update,test_group,United States,dell inspiron desktop,1
6405,2014-06-20 09:31:35,publisher_update,control_group,Mexico,iphone 5,3
6410,2014-06-02 17:15:05,publisher_update,test_group,United Arab Emirates,macbook pro,1
6420,2014-06-13 09:31:29,publisher_update,control_group,United States,iphone 5,3
6426,2014-06-02 10:01:43,publisher_update,test_group,Indonesia,iphone 5s,1
6428,2014-06-16 09:31:32,publisher_update,control_group,Italy,iphone 5s,2
6432,2014-06-09 09:31:11,publisher_update,test_group,Korea,lenovo thinkpad,3
6458,2014-06-30 09:31:25,publisher_update,test_group,United States,iphone 4s,3
6470,2014-06-09 09:31:30,publisher_update,control_group,Russia,iphone 5,1
9272,2014-06-25 09:31:22,publisher_update,test_group,United States,macbook pro,1
6485,2014-06-09 09:31:29,publisher_update,test_group,United Kingdom,macbook air,3
6488,2014-06-03 09:31:31,publisher_update,test_group,Turkey,iphone 5s,2
6502,2014-06-14 17:27:41,publisher_update,control_group,United States,macbook pro,2
6531,2014-06-04 09:31:10,publisher_update,test_group,South Africa,dell inspiron notebook,2
6543,2014-06-18 09:31:22,publisher_update,test_group,Netherlands,macbook air,1
6547,2014-06-05 12:04:37,publisher_update,control_group,Mexico,samsung galaxy note,1
6548,2014-06-11 09:31:24,publisher_update,test_group,Russia,iphone 5,1
6553,2014-06-04 09:31:24,publisher_update,test_group,United States,dell inspiron notebook,1
6555,2014-06-18 09:31:18,publisher_update,test_group,Philippines,samsung galaxy s4,2
6565,2014-06-04 14:00:03,publisher_update,test_group,Spain,htc one,1
6566,2014-06-25 09:31:34,publisher_update,test_group,Japan,iphone 4s,3
6570,2014-06-07 15:21:47,publisher_update,test_group,United States,macbook air,3
6581,2014-06-19 09:31:38,publisher_update,test_group,United Kingdom,iphone 5,1
6583,2014-06-01 14:07:39,publisher_update,test_group,Saudi Arabia,iphone 5,1
6593,2014-06-01 15:46:37,publisher_update,control_group,Saudi Arabia,macbook air,1
6602,2014-06-04 12:47:18,publisher_update,test_group,France,lenovo thinkpad,1
6612,2014-06-06 09:31:23,publisher_update,test_group,United States,dell inspiron notebook,2
6616,2014-06-20 09:31:13,publisher_update,control_group,United States,asus chromebook,3
6631,2014-06-13 09:31:25,publisher_update,test_group,Germany,nexus 5,1
6634,2014-06-19 20:57:53,publisher_update,control_group,United States,macbook pro,2
6635,2014-06-03 07:20:26,publisher_update,control_group,Mexico,iphone 5,3
6652,2014-06-02 09:31:21,publisher_update,test_group,France,macbook air,1
6658,2014-06-09 09:31:41,publisher_update,control_group,Singapore,mac mini,1
6659,2014-06-23 09:31:22,publisher_update,test_group,United States,iphone 5,2
6669,2014-06-02 09:31:15,publisher_update,control_group,United States,iphone 4s,3
6681,2014-06-03 14:53:05,publisher_update,control_group,India,macbook air,1
6691,2014-06-09 09:31:28,publisher_update,control_group,Russia,acer aspire notebook,2
6692,2014-06-01 10:57:25,publisher_update,control_group,Canada,macbook air,3
6694,2014-06-16 09:31:22,publisher_update,control_group,Colombia,ipad mini,3
6696,2014-06-06 09:35:51,publisher_update,control_group,United Kingdom,iphone 4s,3
6714,2014-06-03 09:31:30,publisher_update,control_group,United Kingdom,nexus 7,3
6739,2014-06-06 14:22:29,publisher_update,test_group,Brazil,ipad mini,1
6750,2014-06-25 09:31:23,publisher_update,control_group,Japan,nokia lumia 635,2
1128,2014-06-16 09:31:23,publisher_update,control_group,Mexico,ipad air,3
6797,2014-06-26 09:31:34,publisher_update,test_group,Netherlands,dell inspiron notebook,2
6798,2014-06-12 09:31:26,publisher_update,control_group,United Arab Emirates,asus chromebook,3
6801,2014-06-19 09:31:44,publisher_update,control_group,Switzerland,samsung galaxy note,2
6808,2014-06-12 09:31:24,publisher_update,test_group,United States,macbook pro,3
6813,2014-06-12 09:31:13,publisher_update,control_group,United States,macbook pro,2
6821,2014-06-03 12:26:36,publisher_update,control_group,India,lenovo thinkpad,1
6852,2014-06-03 15:34:35,publisher_update,control_group,United Arab Emirates,dell inspiron desktop,2
6862,2014-06-06 09:31:24,publisher_update,test_group,Saudi Arabia,macbook pro,1
6863,2014-06-27 09:31:40,publisher_update,control_group,United States,asus chromebook,2
10705,2014-06-17 09:31:39,publisher_update,test_group,Israel,nexus 7,3
6897,2014-06-04 10:43:55,publisher_update,control_group,Japan,iphone 4s,1
6921,2014-06-23 09:31:22,publisher_update,control_group,Japan,hp pavilion desktop,1
1154,2014-06-03 09:31:50,publisher_update,test_group,Russia,dell inspiron notebook,1
6927,2014-06-09 09:31:21,publisher_update,test_group,Italy,samsumg galaxy tablet,3
6933,2014-06-09 09:31:31,publisher_update,control_group,United States,macbook air,3
6934,2014-06-02 09:31:32,publisher_update,control_group,Norway,lenovo thinkpad,3
6938,2014-06-01 14:37:39,publisher_update,control_group,Japan,macbook pro,1
6942,2014-06-16 09:31:25,publisher_update,control_group,Israel,samsung galaxy note,1
6947,2014-06-03 09:31:32,publisher_update,control_group,Japan,ipad mini,3
6969,2014-06-10 09:31:32,publisher_update,test_group,Italy,nokia lumia 635,1
6978,2014-06-03 09:31:36,publisher_update,test_group,United States,iphone 5,1
6979,2014-06-17 09:31:17,publisher_update,test_group,Nigeria,iphone 4s,3
6991,2014-06-06 08:38:29,publisher_update,control_group,United Arab Emirates,iphone 4s,3
7007,2014-06-19 10:29:37,publisher_update,test_group,France,ipad air,2
7009,2014-06-09 14:22:17,publisher_update,control_group,United States,acer aspire notebook,3
7018,2014-06-12 09:31:19,publisher_update,test_group,Hong Kong,nexus 10,3
7026,2014-06-05 09:31:28,publisher_update,control_group,Saudi Arabia,macbook pro,3
7030,2014-06-19 09:31:28,publisher_update,control_group,United States,macbook air,3
7034,2014-06-26 09:31:16,publisher_update,control_group,United States,nexus 5,3
7044,2014-06-04 15:57:39,publisher_update,test_group,United States,macbook air,1
7047,2014-06-19 09:31:28,publisher_update,test_group,Hong Kong,macbook pro,2
7051,2014-06-12 09:31:20,publisher_update,control_group,Italy,samsung galaxy s4,3
7056,2014-06-05 16:11:55,publisher_update,control_group,United States,htc one,3
7064,2014-06-04 07:31:35,publisher_update,control_group,United States,dell inspiron desktop,1
7068,2014-06-19 09:31:06,publisher_update,test_group,Brazil,ipad air,2
7089,2014-06-03 16:19:43,publisher_update,control_group,Russia,ipad mini,2
7104,2014-06-02 13:44:35,publisher_update,control_group,Argentina,macbook pro,3
7107,2014-06-06 09:31:24,publisher_update,test_group,Australia,lenovo thinkpad,3
7109,2014-06-06 09:31:29,publisher_update,test_group,Mexico,samsumg galaxy tablet,1
7110,2014-06-07 03:42:09,publisher_update,test_group,United States,dell inspiron notebook,1
7131,2014-06-02 09:31:15,publisher_update,test_group,France,ipad mini,1
7137,2014-06-09 09:31:26,publisher_update,test_group,Australia,lenovo thinkpad,2
7157,2014-06-05 18:34:42,publisher_update,control_group,Mexico,ipad air,1
7160,2014-06-30 09:31:34,publisher_update,control_group,Turkey,dell inspiron desktop,2
7164,2014-06-02 09:31:48,publisher_update,control_group,Italy,macbook pro,2
7170,2014-06-23 09:31:34,publisher_update,test_group,Germany,dell inspiron notebook,3
7195,2014-06-17 09:31:22,publisher_update,test_group,Italy,macbook pro,3
7198,2014-06-24 09:31:07,publisher_update,control_group,United Arab Emirates,nexus 5,2
7213,2014-06-03 07:34:14,publisher_update,control_group,United Kingdom,lenovo thinkpad,1
7227,2014-06-07 19:07:06,publisher_update,control_group,United States,lenovo thinkpad,3
7241,2014-06-11 09:31:43,publisher_update,control_group,Turkey,macbook pro,3
7245,2014-06-25 09:31:39,publisher_update,test_group,Australia,macbook pro,3
